,Angola,Australia,British_Virgin_Islands,Cameroon,Central_African_Republic,Comoros,Democratic_Republic_of_the_Congo,Dominican_Republic,El_Salvador,French_Polynesia,Gabon,Haiti,Honduras,Mauritius,Mayotte,Mexico,Micronesia,New_Caledonia,Nicaragua,Nigeria,Panama,Papua_New_Guinea,Puerto_Rico,Reunion,Saint_Lucia,Senegal,Seychelles,Tanzania,Tonga,Trinidad_and_Tobago,USA
Angola,,3.8552180911,1.80284592561,3.83623030797,0.890936383803,1.16218943526,1.22670742446,1.38917728279,1.24287868639,0.702289447915,5.5300344941,1.71924223147,0.392946487454,3.55394808146,0.316582301843,0.180089437797,2.64610318559,1.40551730186,2.12459995098,0.531375896775,0.119819664793,0.286143966813,2.7346710165,6.94427343178,0.210314864768,1.04992215706,1.70257421173,6.0825350172,3.55394808146,0.377642889331,3.42382196991
Australia,0.485092861996,,6.06096745345,2.50538722663,1.42187434178,1.27527150965,0.655487178372,2.48788297972,0.749234843662,1.11397563104,0.469696350762,1.65267509283,0.438949937308,1.16218943526,3.77939453605,2.57559324504,1.21055289432,2.07336454546,3.25799264739,2.93122198445,2.27929304533,24.351349382,1.80284592561,0.27094770823,0.42359998808,1.55334661659,2.43548316959,1.75263090679,0.42359998808,1.08191589381,0.843557647992
British_Virgin_Islands,3.79831856618,5.26008099465,,0.922603155455,3.57262028364,1.85322002052,0.546834820965,1.29149312316,4.47428492197,1.85322002052,4.99419871957,6.23423335895,3.29470124773,1.63607694158,1.81961957817,0.922603155455,0.624364856999,0.27094770823,2.38325211892,4.45459658152,1.24287868639,3.40531487067,2.0563223755,1.55334661659,0.717921977864,1.47104785302,3.2396686849,5.28070092457,1.1300303137,1.14610157321,2.54045236851
Cameroon,2.0563223755,1.71924223147,1.16218943526,,0.686672820845,2.77023285279,0.702289447915,0.134864529458,0.843557647992,0.255766691631,2.98523710953,1.14610157321,0.531375896775,0.469696350762,0.938460900336,7.37918122467,3.2396686849,4.14261382387,0.906761658263,1.00205485771,0.733570434995,2.02229231001,0.906761658263,2.43548316959,0.906761658263,1.78608994814,0.686672820845,3.87422719684,1.42187434178,1.65267509283,0.733570434995
Central_African_Republic,0.104789814963,0.42359998808,0.301355490346,0.0747750699863,,0.733570434995,0.0897749575009,0.0149247725372,0.210314864768,9.74308195094,0.164999393382,0.0149247725372,0.316582301843,0.0897749575009,0.27094770823,0.0149247725372,0.225450292752,14.755191543,0.0448201153373,0.286143966813,0.0149247725372,0.408265512591,0.119819664793,0.119819664793,3.18481774769,0.624364856999,0.408265512591,0.119819664793,0.0597901300425,0.0298650035833,0.36235469493
Comoros,3.87422719684,2.07336454546,2.94920735925,0.906761658263,0.149924431469,,0.938460900336,1.40551730186,1.27527150965,2.19316899957,3.2396686849,0.608827381488,0.702289447915,10.7085009195,5.57193311869,2.21035702322,2.54045236851,3.76049168559,1.42187434178,0.655487178372,0.780611613267,2.03929830663,0.922603155455,4.31740535822,1.32398688481,0.796324023161,4.99419871957,2.15884792461,0.671072072399,1.24287868639,2.15884792461
Democratic_Republic_of_the_Congo,0.392946487454,0.608827381488,0.377642889331,0.392946487454,23.5790389388,0.0149247725372,,0.639918114608,0.255766691631,2.22756341015,0.240600894097,2.54045236851,0.286143966813,11.4639163796,2.33118901374,0.562309407692,1.19441506999,4.1040127916,0.210314864768,1.0179942172,0.104789814963,0.0897749575009,0.119819664793,0.0448201153373,1.16218943526,0.859334403497,0.655487178372,0.316582301843,0.0298650035833,0.0597901300425,0.119819664793
Dominican_Republic,1.56985804828,2.27929304533,3.77939453605,0.225450292752,0.469696350762,8.59884737527,1.80284592561,,2.43548316959,1.71924223147,0.42359998808,4.71231220016,3.51666591776,0.764915228269,1.93753240629,1.09793749961,1.66929066995,0.347081881006,3.29470124773,2.7169190261,3.0756571654,1.50391578742,1.19441506999,1.52037551319,7.54200279406,2.09042484538,0.827797015895,1.24287868639,1.87004686645,1.55334661659,8.4757643192
El_Salvador,2.61081010183,1.83641093379,2.0563223755,0.938460900336,2.48788297972,1.87004686645,1.40551730186,2.38325211892,,0.331824424361,0.671072072399,5.67711328508,26.3305300975,1.42187434178,1.04992215706,2.62844709988,0.890936383803,0.875127307166,0.938460900336,0.655487178372,2.40064376845,2.40064376845,4.71231220016,2.14171481474,8.84739113816,1.78608994814,1.88689149974,1.17829392559,1.17829392559,1.87004686645,0.906761658263
French_Polynesia,13.528137265,0.796324023161,4.35649124042,5.82541482132,0.485092861996,1.35654820106,1.09793749961,0.225450292752,0.408265512591,,0.890936383803,0.764915228269,1.48747324299,1.83641093379,2.78804276156,0.593305664066,3.76049168559,3.27633682384,0.780611613267,0.347081881006,0.954334917915,2.22756341015,0.954334917915,0.515932611355,0.671072072399,1.81961957817,3.62876178788,0.655487178372,0.149924431469,2.00530435689,3.68509137085
Gabon,3.68509137085,0.655487178372,0.316582301843,36.3696340271,0.377642889331,2.84158882913,1.60293280719,1.0179942172,0.875127307166,3.14835091581,,0.733570434995,0.316582301843,0.316582301843,0.686672820845,0.827797015895,1.71924223147,0.639918114608,0.104789814963,0.593305664066,0.408265512591,0.149924431469,1.19441506999,1.68592370042,0.301355490346,0.593305664066,0.546834820965,0.500504940986,3.38682825522,0.922603155455,0.780611613267
Haiti,1.32398688481,1.22670742446,9.2517881726,2.55801332462,1.65267509283,1.11397563104,1.21055289432,7.37918122467,3.77939453605,1.52037551319,3.98873162421,,1.52037551319,1.40551730186,1.73592778726,7.19482028608,1.32398688481,2.27929304533,3.68509137085,1.03394997521,5.88935071775,4.06549894403,1.22670742446,4.20067949232,0.938460900336,2.27929304533,0.195194587362,0.702289447915,5.03484238728,3.09380069609,1.29149312316
Honduras,1.00205485771,0.392946487454,7.42555737887,1.58638676942,1.25906670609,2.19316899957,0.702289447915,1.68592370042,3.13014753844,2.21035702322,1.37285425803,2.00530435689,,2.41805410862,0.500504940986,1.47104785302,6.60800881531,0.255766691631,1.56985804828,3.55394808146,1.92063424135,0.970225233253,3.49805588712,2.93122198445,8.03909109084,1.19441506999,3.64751737128,0.104789814963,0.922603155455,2.26203139167,3.98873162421
Mauritius,1.71924223147,2.7169190261,0.331824424361,0.240600894097,0.469696350762,4.1040127916,0.890936383803,0.531375896775,0.347081881006,0.210314864768,0.686672820845,0.347081881006,0.812052482502,,41.5658328845,2.66377838996,2.27929304533,0.859334403497,2.57559324504,1.24287868639,0.577799680771,0.36235469493,0.827797015895,0.970225233253,6.16906387607,1.52037551319,1.48747324299,2.14171481474,0.286143966813,0.655487178372,0.859334403497
Mayotte,7.56537888488,1.04992215706,1.16218943526,1.09793749961,7.49533778243,4.71231220016,1.65267509283,0.255766691631,0.764915228269,1.52037551319,2.1759993098,0.843557647992,0.392946487454,4.59288911048,,2.9672123902,2.36587912996,1.85322002052,1.43824842916,7.42555737887,1.63607694158,1.19441506999,0.469696350762,1.60293280719,1.73592778726,0.392946487454,4.25894299949,4.75230334232,0.875127307166,0.733570434995,3.89325766113
Mexico,0.240600894097,2.38325211892,8.15939181861,0.749234843662,0.0448201153373,1.63607694158,1.04992215706,13.3094029132,6.69707939419,0.970225233253,0.347081881006,0.134864529458,2.12459995098,0.717921977864,0.119819664793,,8.15939181861,0.454315383709,9.5866131285,0.577799680771,0.686672820845,0.0747750699863,2.14171481474,1.11397563104,0.812052482502,0.717921977864,0.531375896775,0.562309407692,0.164999393382,1.66929066995,11.7219905408
Micronesia,1.73592778726,0.301355490346,1.00205485771,7.24073981616,2.89531007467,1.19441506999,0.531375896775,5.44653265237,0.408265512591,1.98833441857,1.16218943526,6.27781030722,3.95047756585,3.91230951998,0.671072072399,1.53685244725,,1.66929066995,1.83641093379,2.1759993098,3.96959382531,0.593305664066,4.04627462227,1.17829392559,1.45463959066,0.42359998808,2.55801332462,0.577799680771,31.2487284635,1.03394997521,1.70257421173
New_Caledonia,3.91230951998,0.485092861996,0.164999393382,2.40064376845,0.812052482502,2.54045236851,1.24287868639,0.749234843662,2.77023285279,1.11397563104,1.11397563104,0.671072072399,0.796324023161,1.58638676942,0.843557647992,8.32909686049,14.6888875575,,1.09793749961,2.02229231001,1.92063424135,0.255766691631,2.33118901374,0.764915228269,1.08191589381,1.17829392559,1.42187434178,0.36235469493,3.81726381159,0.608827381488,2.36587912996
Nicaragua,0.562309407692,1.43824842916,1.56985804828,1.0179942172,0.485092861996,0.922603155455,1.16218943526,2.33118901374,10.1130308422,0.655487178372,0.438949937308,7.99118291687,1.75263090679,1.58638676942,1.06591078812,0.593305664066,1.11397563104,0.392946487454,,0.331824424361,10.273697183,2.22756341015,0.764915228269,1.17829392559,1.35654820106,0.890936383803,0.27094770823,0.119819664793,0.255766691631,105.573021455,4.41528728797
Nigeria,0.764915228269,0.717921977864,0.392946487454,1.97138246641,1.48747324299,2.47039757483,0.890936383803,0.796324023161,0.286143966813,1.73592778726,2.57559324504,0.780611613267,0.875127307166,0.42359998808,1.11397563104,0.890936383803,2.19316899957,1.29149312316,0.702289447915,,0.42359998808,0.671072072399,0.27094770823,6.0179095829,1.14610157321,24.25359516,1.06591078812,5.13686580477,0.671072072399,1.25906670609,1.17829392559
Panama,0.593305664066,3.89325766113,1.17829392559,1.37285425803,0.438949937308,3.72274938159,1.88689149974,3.98873162421,3.03942972133,3.68509137085,4.73229625968,0.593305664066,2.21035702322,1.04992215706,1.42187434178,2.64610318559,2.00530435689,1.55334661659,3.442349587,0.624364856999,,2.9672123902,1.70257421173,4.77233348787,2.02229231001,2.33118901374,1.55334661659,0.859334403497,2.45293098157,3.20308126834,7.3098320961
Papua_New_Guinea,1.43824842916,0.392946487454,0.515932611355,0.438949937308,0.180089437797,5.74052047542,1.11397563104,0.408265512591,0.922603155455,0.624364856999,2.89531007467,0.922603155455,2.03929830663,0.655487178372,0.593305664066,0.906761658263,1.98833441857,1.19441506999,1.1300303137,2.84158882913,0.780611613267,,1.17829392559,3.20308126834,1.11397563104,4.35649124042,5.28070092457,0.180089437797,4.71231220016,0.104789814963,0.843557647992
Puerto_Rico,0.210314864768,3.05753351804,0.438949937308,1.56985804828,0.577799680771,1.81961957817,0.986131871463,3.20308126834,1.09793749961,1.55334661659,0.546834820965,7.70624905216,1.14610157321,1.42187434178,0.240600894097,10.7085009195,0.301355490346,1.92063424135,2.98523710953,1.83641093379,3.95047756585,0.624364856999,,1.66929066995,4.35649124042,0.408265512591,1.52037551319,1.25906670609,2.0563223755,2.59319216051,4.27840830757
Reunion,0.438949937308,0.240600894097,0.454315383709,0.875127307166,1.61949618882,4.22007862942,0.180089437797,1.25906670609,1.08191589381,1.11397563104,2.31387182664,0.408265512591,0.827797015895,1.11397563104,0.255766691631,1.11397563104,0.890936383803,1.47104785302,0.316582301843,5.82541482132,3.36836208956,0.577799680771,0.469696350762,,0.240600894097,4.0847449882,7.47204875334,9.30293056628,1.60293280719,0.639918114608,0.225450292752
Saint_Lucia,2.45293098157,0.500504940986,5.30134498548,0.827797015895,2.27929304533,3.34991633978,1.73592778726,1.22670742446,0.812052482502,1.66929066995,3.49805588712,1.88689149974,0.438949937308,0.780611613267,4.16194712684,0.702289447915,0.469696350762,3.57262028364,1.22670742446,0.639918114608,1.09793749961,1.70257421173,1.65267509283,4.18130233724,,2.9672123902,3.13014753844,4.04627462227,1.87004686645,4.53348518092,4.77233348787
Senegal,0.485092861996,0.149924431469,0.0298650035833,0.104789814963,2.57559324504,0.149924431469,80.9007270948,0.255766691631,3.29470124773,0.195194587362,0.0597901300425,0.164999393382,0.0597901300425,2.27929304533,0.134864529458,0.119819664793,0.164999393382,0.0298650035833,0.119819664793,0.812052482502,0.42359998808,0.0747750699863,0.0448201153373,0.255766691631,0.0149247725372,,0.180089437797,0.408265512591,0.0149247725372,0.119819664793,1.27527150965
Seychelles,2.36587912996,0.577799680771,1.48747324299,0.859334403497,0.717921977864,1.35654820106,2.19316899957,0.655487178372,1.19441506999,0.27094770823,1.50391578742,5.38416338818,2.14171481474,5.7617063199,1.38917728279,1.66929066995,5.40492874179,2.80587203945,1.63607694158,2.64610318559,1.40551730186,1.53685244725,2.21035702322,2.29657318042,1.85322002052,0.671072072399,,2.36587912996,2.84158882913,1.21055289432,2.43548316959
Tanzania,0.986131871463,0.954334917915,0.0448201153373,0.240600894097,0.36235469493,0.27094770823,4.37606758826,3.89325766113,0.27094770823,0.986131871463,9.43137151246,2.40064376845,1.60293280719,0.890936383803,2.69918627905,0.0298650035833,0.0747750699863,0.225450292752,0.0747750699863,5.61393067745,0.970225233253,4.75230334232,3.47946651135,1.56985804828,2.0563223755,2.41805410862,0.42359998808,,0.0298650035833,0.686672820845,0.134864529458
Tonga,0.36235469493,0.702289447915,0.515932611355,0.438949937308,1.27527150965,1.75263090679,0.970225233253,1.35654820106,0.812052482502,115.373479887,1.25906670609,1.55334661659,1.71924223147,0.608827381488,1.43824842916,0.255766691631,0.986131871463,3.09380069609,0.890936383803,0.827797015895,1.40551730186,1.63607694158,1.1300303137,1.90375394862,1.61949618882,0.149924431469,1.35654820106,1.61949618882,,0.827797015895,1.45463959066
Trinidad_and_Tobago,0.485092861996,1.45463959066,2.9672123902,1.16218943526,0.859334403497,4.20067949232,0.240600894097,1.61949618882,10.0863776663,1.32398688481,0.764915228269,4.43493071634,5.44653265237,1.25906670609,1.87004686645,1.06591078812,0.843557647992,2.68147274407,1.09793749961,2.89531007467,4.41528728797,1.14610157321,11.9249467087,2.33118901374,7.99118291687,1.11397563104,0.500504940986,2.12459995098,1.06591078812,,0.331824424361
USA,0.195194587362,14.6888875575,4.75230334232,0.301355490346,0.36235469493,1.1300303137,2.02229231001,2.36587912996,5.59291950941,0.562309407692,0.485092861996,0.392946487454,0.210314864768,1.30773157281,1.63607694158,3.00328154957,2.40064376845,0.485092861996,11.1808862414,0.195194587362,6.23423335895,0.392946487454,26.4887619176,0.469696350762,0.286143966813,0.624364856999,0.717921977864,0.164999393382,0.577799680771,1.21055289432,
